Time_s,Tink_temp,Tqe,N,Gear,Vxx,TCOOL,Qa,P_int,P_ext,N_t,VVT_ex_crk,VVT_in_crk,Ign_angle_crk,VSP,CO,CO2,Nox,HC
549.5,37.600378,1.789492,2426.125,1,3.28,81.75,42.304783,200.0,31.22954,23009.335225,11.49,12.46,21.5625,0.336773401725084,40.7386071504197,747.510720275802,300.701549,11900.0441889743
549.6,37.568959,1.5425165,2414.25,1,3.15,81.75,40.6092,194.0,33.4537095000012,22855.9576949999,10.3,10.72,20.625,0.2888729708480687,41.8676167851938,705.60187132656,253.205181499975,12075.9173573
549.7,37.53754,2.3110835,2414.25,1,3.15,81.75,40.6092,194.0,31.2262569999963,22713.6107399999,10.3,10.72,20.625,0.43280545558050926,45.0692195292636,704.738526276572,216.346739999983,11799.0443746345
549.8,37.53754,1.758158,2396.37499999998,1,3.04499999999988,81.75,39.2527354999985,191.999999999998,31.1638815000036,22606.850525,10.0599999999997,10.3299999999996,20.625,0.326819176099502,46.0738572095571,669.829726780218,188.742425999986,10702.7214625776
549.9,37.53754,2.4248685,2365.75000000001,1,2.99499999999994,81.75,38.4473344999994,190.0,31.4593430000033,22551.435015,9.7300000000001,9.81000000000015,20.8124999999998,0.4449916790557308,47.2420423183546,645.082135708516,165.802938000012,9729.76567651967
550.0,37.53754,2.6299085,2353.0,1,3.05,81.75,38.998398,190.0,29.0283505,22494.83766,9.64,9.68,21.0,0.4800178809437288,45.1481724597892,651.152901532423,146.785018,6786.99279122243
550.1,37.53754,1.5896585,2353.0,1,3.05,81.75,38.998398,190.0,30.8142520000015,22419.85601,9.64,9.68,21.0,0.29014868942937994,49.993904536151,651.396739639156,131.860834499993,3512.94368382881
550.2,37.53754,0.97151,2353.0,1,3.05,81.75,38.998398,190.0,29.7670049999973,22284.4688249999,9.64,9.68,21.0,0.1773225842327374,57.9895127084744,651.731426260967,120.473529499994,2714.48100459543
550.3,37.53754,0.432216,2353.0,1,3.05,81.75,38.998398,190.0,27.406595,22193.99184,9.64,9.68,21.0,0.07888921170830647,57.0872487562096,648.696867594468,111.671428499996,2588.6741067518
550.4,37.53754,0.1771945,2353.0,1,3.05,81.75,38.998398,190.0,29.2220424999979,22133.5863100001,9.64,9.68,21.0,0.03234201053188108,57.3857698869137,647.390947477776,104.975544000003,3051.54371300703
550.5,37.53754,-0.6442895,2323.25,1,3.035,81.75,38.945412,189.5,29.4945235,22054.139905,9.8,10.0,21.0,-0.11611059457864807,56.4882742617227,629.699180863264,99.724096,3905.54910794442
550.6,37.543417,-1.376601,2293.5,1,3.02,81.75,38.892426,189.0,28.5326315000007,21941.6017699999,9.96,10.32,21.0,-0.2449072685501389,55.6911754215474,612.731444931335,95.2792189999976,4938.94340757517
550.7,37.549294,-2.2678515,2281.37499999999,1,3.04000000000002,81.75,39.1997490000004,190.000000000001,30.7108405000018,21805.29537,10.0500000000001,10.2499999999999,21.0,-0.40133417309122243,56.287141686298,613.723542667224,91.6766174999983,6400.661646093
550.8,37.549294,-2.8492705,2269.25,1,3.06,81.75,39.507072,191.0,30.6780114999982,21679.3629649999,10.14,10.18,21.0,-0.5015461202337628,56.5927560822695,614.701554366248,88.6623619999983,6931.03020861424
550.9,37.549294,-2.6642045,2269.25,1,3.06,81.75,39.507072,191.0,31.7613709999969,21575.3604,10.14,10.18,21.0,-0.46896966451038335,56.8789061550585,615.653039391355,85.8947935000014,6704.87955831827
551.0,37.549294,-2.668559,2269.25,1,3.06,81.75,39.507072,191.0,33.548914,21504.71219,10.14,10.18,21.0,-0.4697361703863813,57.2078975708487,614.928835085321,83.7055055,6895.54358168656
551.1,37.549294,-2.894803,2269.25,1,3.06,81.75,39.507072,191.0,31.8779139999992,21391.9114249999,10.14,10.18,21.0,-0.5095610309695262,57.5729263634567,614.556103781649,82.1329689999993,6869.72214706686
551.2,37.549294,-2.9573755,2249.12499999998,1,3.07500000000002,81.75,39.7084235000002,191.0,30.6878599999995,21289.484655,9.98999999999983,10.0199999999998,21.1875000000002,-0.5159586682737701,57.4600486413082,609.274528114801,80.9503094999994,6824.63808227632
551.3,37.549294,-2.7934195,2226.25,1,3.10500000000002,81.75,40.1005270000002,192.000000000001,28.9955214999986,21206.492705,9.82999999999999,9.99000000000015,21.375,-0.4823973822795604,57.4816957107509,605.0443845873,80.0511489999996,6874.94863290346
551.4,37.549294,-2.6773625,2223.5,1,3.12,81.75,40.291279,193.0,30.7469524999966,21104.5912000001,9.82,10.12,21.375,-0.46178429579447877,57.9723215211808,607.816154917148,79.3737125000004,6997.65918182756
551.5,37.549294,-2.959363,2223.5,1,3.12,81.75,40.291279,193.0,32.156961,20970.123235,9.82,10.12,21.375,-0.5104229849171474,58.3592358915284,608.415693089388,78.80785,7115.10915880463
551.6,37.616211,-2.878805,2215.37499999999,1,3.14500000000003,81.75,40.5986045000004,193.0,31.9550625000016,20791.5329699999,9.89000000000008,10.2700000000002,21.375,-0.49471416809592544,59.0130857934776,610.638974317649,78.3618774999998,7183.25926108789
551.7,37.683128,-2.445912,2207.25,1,3.17,81.75,40.90593,193.0,33.342091,20689.1062,9.96,10.42,21.375,-0.418781224793728,59.6226338707919,612.185081377131,78.0665739999999,7202.81534571053
551.8,37.683128,-2.5311085,2207.25,1,3.17,81.75,40.90593,193.0,32.2324679999987,20668.88348,9.96,10.42,21.375,-0.43336829686260814,59.9585472501171,611.528541378755,77.8913029999999,7186.93091326811
551.9,37.683128,-2.87818975,2207.25,1,3.17,81.75,40.90593,193.0,30.2733930000005,20624.76118,9.96,10.42,21.375,-0.4927944376959407,60.1980932372664,612.243939974533,77.8860342499999,7146.77153225235
552.0,37.683128,-3.40195925,2207.25,1,3.17,81.75,40.90593,193.0,28.5744889999995,20576.96202,9.96,10.42,21.375,-0.5824725752248454,60.4188967958927,611.430563560023,78.0896707500001,7066.69752596891
552.1,37.683128,-1.1925765,2191.99999999998,1,3.19000000000002,81.75,41.1496700000003,193.500000000001,26.841934999999,20471.2523399999,10.0700000000001,10.0399999999996,21.5625000000002,-0.2027783787695406,59.8503235759268,609.612544551038,78.2534780000001,7008.4701806732
552.2,37.683128,1.644279,2176.75,1,3.21,81.75,41.39341,194.0,25.1282574999991,20339.2793849999,10.18,9.66,21.75,0.27763800356419827,59.6276564159559,608.973976893224,78.294723,6933.55692118634
552.3,37.683128,2.009867,2176.75,1,3.21,81.75,41.39341,194.0,24.297682,20289.11653,10.18,9.66,21.75,0.33936786963134874,60.3560234850706,608.175558139478,78.1269799999998,6805.17704371467
552.4,37.683128,0.804052,2176.75,1,3.21,81.75,41.39341,194.0,25.207046999999,20248.27714,10.18,9.66,21.75,0.13576491096815121,61.4460423597963,605.543629100713,78.2118794999997,6730.35623703863
552.5,37.683128,-0.0113735,2176.75,1,3.21,81.75,41.39341,194.0,26.498871,20176.841035,10.18,9.66,21.75,-0.0019204258118831468,62.2298135097342,604.146116942765,78.696736,6714.84819719585
552.6,37.778442,1.1534525,2156.74999999998,1,3.18999999999998,81.75,41.1496699999997,192.999999999999,25.8882504999989,20030.4232849999,10.0099999999998,9.9200000000003,21.5624999999998,0.19297203238014798,61.7478478968144,598.182732835184,79.0880810000002,6751.04919866286
552.7,37.873756,1.927889,2136.75,1,3.17,81.75,40.90593,192.0,24.895171,19914.60225,9.84,10.18,21.375,0.31954394126277585,61.590815585508,592.410993953494,79.2562965,6853.86554113654
552.8,37.873756,1.5636265,2136.75,1,3.17,81.75,40.90593,192.0,24.7261014999998,19868.772835,9.84,10.18,21.375,0.25916812351381213,62.3027003238361,591.758744353424,79.4227340000002,6884.49593008025
552.9,37.873756,1.0813195,2136.75,1,3.17,81.75,40.90593,192.0,24.1335370000005,19766.7400150001,9.84,10.18,21.375,0.17922665402120874,63.1164351101878,588.954693207383,79.5592335,7209.96444305308
553.0,37.873756,1.1331,2136.75,1,3.17,81.75,40.90593,192.0,23.6181205,19659.060595,9.84,10.18,21.375,0.18780917358045576,64.1597349402893,583.97484958261,79.2703375,7631.12700688546
553.1,37.873756,20.644433,2108.74999999997,1,3.20000000000003,81.75,41.2980330000004,194.000000000002,24.387962000001,19465.1063199998,9.96000000000014,10.1099999999999,21.5625000000002,3.3769365801820856,64.3757545796234,570.959494326545,78.7428504999997,7740.54940253352
553.2,37.873756,39.985941,2080.75,1,3.23,81.75,41.690136,196.0,25.249725,19322.62806,10.08,10.04,21.75,6.453897647363387,64.4906243592123,556.706666587946,78.3230264999998,7826.37983753095
553.3,37.873756,43.9525035,2080.75,1,3.23,81.75,41.690136,196.0,22.0620224999964,19217.1810149999,10.08,10.04,21.75,7.09411737826505,65.7841169757213,545.464066545963,78.095513,7867.1913227541
553.4,37.873756,48.4495565,2080.75,1,3.23,81.75,41.690136,196.0,16.8454835000023,18932.2245000002,10.08,10.04,21.75,7.819960488391395,65.1602843074229,546.681919813131,78.0006785000001,7883.24182269463
553.5,37.873756,48.4062955,1988.0,1,3.225,81.75,41.594759,197.5,13.981147,18606.69123,5.04,5.09,20.25,7.464712353398267,64.5463753728443,494.526293969842,77.9260465,7899.6331498269
553.6,37.9636775,49.390316,1895.25,1,3.22,81.75,41.499382,199.0,11.7963724999985,18305.1888549998,0.0,0.14,18.75,7.261112400289002,64.9441566334464,431.559719604589,76.989527999999,7942.40551749844
553.7,38.053599,51.5137935,1895.25,1,3.22,81.75,41.499382,199.0,13.2621905000032,17957.4631199998,0.0,0.14,18.75,7.573295234004517,65.2712651780789,414.344402523624,73.8063129999974,7741.36383673277
553.8,38.053599,49.963784,1895.25,1,3.22,81.75,41.499382,199.0,14.2667599999979,17589.2520349998,0.0,0.14,18.75,7.345420741340494,65.6499959547614,393.921582315356,68.5164579999966,8329.11091371998
553.9,38.053599,46.61944,1895.25,1,3.22,81.75,41.499382,199.0,12.0212520000005,17198.1919100003,0.0,0.14,18.75,6.853752340408778,65.9796129099211,371.342776023309,61.0521660000051,9409.74899256783
554.0,38.053599,49.3411865,1695.875,1,2.04,81.75,42.8028605,200.5,12.963446,16729.523815,0.01,0.08,20.625,6.490800727716714,41.1150283752514,218.052006707469,56.0457795,10066.4129418937
554.1,38.053599,28.867321,1496.5,1,0.86,81.75,44.106339,202.0,13.4049964999989,15928.3627049994,0.02,0.02,22.5,3.3510279654589894,16.8543009789609,85.052683377348,57.0152915000017,10820.8688933292
554.2,38.053599,4.44308,1496.5,1,0.86,81.75,44.106339,202.0,12.469368,15380.77349,0.02,0.02,22.5,0.5157695559200497,16.5861375138121,80.9971371919063,51.9134709999925,11440.5314723046
554.3,38.053599,4.6396945,1496.5,1,0.86,81.75,44.106339,202.0,13.4755790000011,15136.2624349997,0.02,0.02,22.5,0.5385933118174099,16.2227354336445,78.1188884807477,44.6016344999992,11871.7862188064
554.4,38.053599,4.886386,1496.5,1,0.86,81.75,44.106339,202.0,10.8902905000041,14840.2753700001,0.02,0.02,22.5,0.5672301955566742,15.8057240811895,77.0545400354947,43.1240070000009,12152.8281632536
554.5,38.053599,4.251388,1496.5,1,0.86,81.75,44.106339,202.0,7.865092,14582.37005,0.02,0.02,22.5,0.49351722246815916,15.2866611202621,78.9032426090794,41.8189105,12421.5391817293
554.6,38.146379,2.462923,1496.5,1,0.86,81.75,44.106339,202.0,8.71208150000032,14141.9349949997,0.02,0.02,22.5,0.28590543091172715,14.9079701739595,80.0580763399176,40.7903379999994,13046.1260590195
554.7,38.239159,-1.052665,1496.5,1,0.86,81.75,44.106339,202.0,3.50210849999376,13659.7413449997,0.02,0.02,22.5,-0.12219734048961062,14.5861877735832,81.3419727537017,39.9087434999996,14255.3555313913
554.8,38.239159,-3.1837145,1496.5,1,0.86,81.75,44.106339,202.0,1.83275050000434,13034.2815599996,0.02,0.02,22.5,-0.3695776384492791,14.2428731431963,86.2490378489873,39.4963694999999,15968.265727713
554.9,38.239159,-2.902566,1496.5,1,0.86,81.75,44.106339,202.0,5.654054,12657.00968,0.02,0.02,22.5,-0.3369408556336224,13.9578505421377,91.8523053049973,39.3109040000002,18098.220213584
555.0,38.239159,-3.0396375,1292.5,2,2.34,81.75,46.607323,215.5,5.821482,12208.301715,1.32,0.83,9.75,-0.30475244247288985,30.5850378307281,217.015738219145,39.244234,20307.6637876451
555.1,38.239159,-3.176709,1088.5,2,3.82,81.75,49.108307,229.0,5.98891,11759.59375,2.62,1.64,-3.0,-0.26822590315151656,39.3555358425718,301.408408681081,39.5040025000002,22182.4678148243
555.2,38.239159,-2.023148,1088.5,2,3.82,81.75,49.108307,229.0,4.36222999999815,11581.1348349998,2.62,1.64,-3.0,-0.1708248062725243,38.7984045222868,320.062579327095,39.9835400000003,23404.6198696576
555.3,38.239159,-1.375465,1088.5,2,3.82,81.75,49.108307,229.0,3.19843950000053,11255.2076599998,2.62,1.64,-3.0,-0.11613759456037702,38.3409689945653,338.434547220095,40.7873600000006,23630.3816985853
555.4,38.239159,-2.1052205,1088.5,2,3.82,81.75,49.108307,229.0,5.46692799999795,10969.0693400002,2.62,1.64,-3.0,-0.17775461017851724,37.8761325978286,353.17614217797,41.5741924999997,22904.9689616953
555.5,38.239159,-1.350379,1088.5,2,3.82,81.75,49.108307,229.0,5.6934485,10735.19493,2.62,1.64,-3.0,-0.11401945436986574,37.4010653109312,366.393207988068,42.154043,21572.3939238051
555.6,38.3232005,-1.670245,1071.24999999998,2,3.82500000000001,81.75,49.2990610000002,230.500000000002,5.37664800000144,10517.7350599999,2.65000000000003,2.21000000000065,3.93750000000789,-0.13879245723433958,35.5934501799893,361.355503715419,42.8875850000005,19936.8949615732
555.7,38.407242,-0.6001765,1054.0,2,3.83,81.75,49.489815,232.0,5.25846349999843,10297.6488649999,2.68,2.78,10.875,-0.04906981796921297,33.8481748100723,355.367742930573,43.6236030000004,18286.5966618235
555.8,38.407242,0.8611335,1054.0,2,3.83,81.75,49.489815,232.0,6.12679250000256,10149.6553449999,2.68,2.78,10.875,0.0704053958996916,33.4412214327759,360.44744127854,44.3460315000005,16971.98255086
555.9,38.407242,-0.0409085,1051.375,2,3.89499999999993,81.75,50.1468524999993,233.999999999998,6.02009800000268,10040.4001450001,2.66000000000002,2.88999999999988,9.18750000000192,-0.0033363073396806752,33.6888873571652,369.242581204164,45.3666279999993,16263.8605424617
556.0,38.407242,-0.820078,1048.75,2,3.96,81.75,50.80389,236.0,5.036867,9937.448131,2.64,3.0,7.5,-0.06671476870133154,34.0885556739829,376.400748347737,47.482787,15608.0946771077
556.1,38.407242,-0.923734,1048.75,2,3.96,81.75,50.80389,236.0,5.02209399999842,9839.48613849994,2.64,3.0,7.5,-0.07514736421603287,34.151756183779,374.287756261981,48.5037944999995,12968.4058332199
556.2,38.407242,-0.535238,1048.75,2,3.96,81.75,50.80389,236.0,4.80213950000133,9729.44304249994,2.64,3.0,7.5,-0.04354254030734064,34.276053198927,372.82780335435,47.7866104999997,10180.9431953042
556.3,38.407242,-0.628386,1044.25,2,4.01000000000006,81.75,51.4503305000007,238.000000000002,5.73612649999974,9625.17786599995,2.4599999999998,2.59999999999955,6.37499999999872,-0.050900943689940796,34.5066987325243,373.453918441552,50.0651015000029,8589.50542770631
556.4,38.407242,-0.4827945,1039.75,2,4.06,81.75,52.096771,240.0,4.77423450000083,9529.18561950006,2.28,2.2,5.25,-0.03893911641125188,34.8291463717901,373.962440397896,53.3608004999991,6567.89961431756
556.5,38.407242,-0.8672205,1039.75,2,4.06,81.75,52.096771,240.0,5.6835995,9428.8599335,2.28,2.2,5.25,-0.0699444587784742,35.006741176359,372.717898422676,54.578304,4513.83410358219
556.6,38.48316,-0.8604045,1039.75,2,4.06,81.75,52.096771,240.0,7.22492449999989,9311.98838849993,2.28,2.2,5.25,-0.06939472381368259,35.1646988008657,371.704611316513,55.845236500001,2810.27124944398
556.7,38.559078,-0.522742,1032.62499999999,2,4.07000000000001,81.75,52.2451360000002,242.000000000002,7.128079,9247.774697,2.0199999999997,1.82999999999958,6.18750000000107,-0.04187211323706609,35.1316409536229,368.560404176685,57.2237080000006,1909.3014253896
556.8,38.559078,-0.135855,1025.5,2,4.08,81.75,52.393501,244.0,4.93837999999751,9240.42098199999,1.76,1.46,7.125,-0.010807024623142076,35.1047815301998,365.393391474127,58.5366440000009,1432.56348319011
556.9,38.559078,1.179201,1025.5,2,4.08,81.75,52.393501,244.0,4.1521239999984,9201.94529350004,1.76,1.46,7.125,0.09380335094500578,35.3103923253562,364.581719878899,59.9640564999993,1517.8658031824
557.0,38.559078,2.1821535,1025.5,2,4.08,81.75,52.393501,244.0,6.881861,9204.177671,1.76,1.46,7.125,0.17358644588698,35.2433437268607,362.13387362395,61.5920355,2328.19166410941
557.1,38.559078,-3.103914,1025.5,2,4.08,81.75,52.393501,244.0,6.52074099999808,9264.32055600003,1.76,1.46,7.125,-0.24691086103651258,35.8271302349542,363.339335175026,63.3033400000008,5500.21531566867
557.2,38.559078,-19.7509425,1023.375,2,4.11500000000004,81.75,52.8915785000006,246.000000000002,8.81385150000453,9362.41386400008,1.54999999999976,1.38999999999992,16.1250000000102,-1.5678968137083862,36.9526079437288,367.17152414803,65.0254765000011,5107.72242936087
557.3,38.559078,-38.2512835,1022.25,2,4.15,81.75,53.389656,248.500000000001,9.1027474999958,9486.63912400006,1.31999999999998,1.28999999999997,25.125,-3.0331785839243586,37.6573301433494,368.089702573861,67.1512130000013,3129.7996110476
557.4,38.559078,-47.8331555,1023.25,2,4.15,81.75,53.389656,249.0,4.47877350000106,9487.55833850006,1.3,1.26,25.125,-3.7966943372193636,38.3739607426776,367.403987462931,70.3023094999977,4927.81958363453
557.5,38.559078,-53.555434,1023.25,2,4.15,81.75,53.389656,249.0,3.633425,9339.302188,1.3,1.26,25.125,-4.2508927305689745,39.1265690357042,365.144195109068,74.7508325,6043.34653601773
557.6,38.6351365,-54.25329,1023.25,2,4.15,81.75,53.389656,249.0,3.23455149999945,9158.6109009999,1.3,1.26,25.125,-4.306284140474904,39.8763314196476,362.279557532821,79.5280480000027,6777.52064779958
557.7,38.711195,-49.29787625,1023.25,2,4.15,81.75,53.389656,249.0,3.30020950000063,9027.68850799995,1.3,1.26,25.125,-3.9129546365661776,40.6128185098787,358.91558557363,84.6167322500031,7253.82826326541
557.8,38.711195,-44.70047675,1023.25,2,4.15,81.75,53.389656,249.0,4.40326650000063,8934.71653799995,1.3,1.26,25.125,-3.548042046854526,41.1575575522444,353.766762078423,90.1237847500031,7552.73845963798
557.9,38.711195,-50.303764,1023.25,2,4.15,81.75,53.389656,249.0,4.21778250000084,8890.988196,1.3,1.26,25.125,-3.9927956649152967,41.5408586915661,348.880941447944,95.2177149999973,7686.42755788327
558.0,38.711195,-68.69271,1150.375,2,4.0,81.75,51.2489815,236.5,8.817135,9027.688508,0.68,0.64,1.3125,-6.129780660426159,44.0992847316722,367.144738999584,98.6680955,7700.03074091206
558.1,38.711195,-107.6094105,1277.5,2,3.85,81.75,49.108307,224.0,15.8671775000019,9569.23710600046,0.06,0.02,-22.5,-10.66365314878317,45.5555558939326,381.671952273914,96.5215059999963,7720.49170584867
558.2,38.711195,-81.1948515,1277.5,2,3.85,81.75,49.108307,224.0,23.4326365000067,11030.5253975012,0.06,0.02,-22.5,-8.046078217879998,44.1109103039364,381.177822242438,86.8606809999927,8398.0226241132
558.3,38.711195,-7.6437555,1277.5,2,3.85,81.75,49.108307,224.0,25.788121999996,12597.1294250006,0.06,0.02,-22.5,-0.7574649561536598,42.1848481116029,382.146863244318,84.2721395000043,9310.3427432735
558.4,38.711195,10.6223845,1277.5,2,3.85,81.75,49.108307,224.0,25.0478259999969,13532.8897449995,0.06,0.02,-22.5,1.0526349265802415,41.6619812138198,386.917426681138,91.0179544999967,11068.6853175548
558.5,38.711195,10.181729,1545.625,2,5.865,81.75,80.699131,313.5,27.803826,13955.7284,2.27,2.67,-1.875,1.2207325270427445,69.8818505584401,729.436442408728,101.30987,14107.2125919788
558.6,38.7563295,8.9078515,1813.75,1,7.88,81.75,112.289955,403.0,27.2802024999994,14384.3449850005,4.48,5.32,18.75,1.253271729838008,93.8811478412224,1179.25355244174,147.269035500044,16718.9392617416
558.7,38.801464,7.28287,1813.75,1,7.88,81.75,112.289955,403.0,25.0593159999981,15155.5659450004,4.48,5.32,18.75,1.0246483209879882,85.5891813493757,1209.20770621473,252.227311000075,18198.6357838557
558.8,38.801464,6.3083165,1813.75,1,7.88,81.75,112.289955,403.0,23.4080135000001,15939.2619650005,4.48,5.32,18.75,0.8875355333798107,76.4108171578961,1240.10607201839,398.371947000091,18602.3977684469
558.9,38.801464,5.684867,1845.37499999996,1,7.37500000000057,81.75,104.543262500009,381.000000000025,23.453974,16380.35361,7.44999999999662,8.6599999999962,20.9999999999974,0.8137664689191699,66.0505510491404,1238.86483647086,566.0292284999,18177.4383214253
559.0,38.801464,5.884511,1877.0,1,6.87,81.75,96.79657,359.0,22.9730285,16614.49068,10.42,12.0,23.25,0.8567803570924876,56.6539095927369,1228.26132635021,738.10273,17189.3045458162
559.1,38.801464,6.084155,1877.0,1,6.87,81.75,96.79657,359.0,22.492083,16848.62775,10.42,12.0,23.25,0.8858483727035338,51.387802467173,1248.86745308768,897.232466000085,15977.9005122775
559.2,38.801464,5.93080125,1883.68750000001,1,6.72499999999984,81.75,94.7724667499977,354.499999999995,22.2901842499998,16910.8717075001,11.1950000000009,12.3950000000004,23.8125000000006,0.8665967894669245,60.5395995435607,1211.69232764674,1027.82178250006,14776.8810872179
559.3,38.801464,5.62409375,1897.06250000001,1,6.43499999999984,81.75,90.7242602499977,345.499999999995,21.8863867499998,17035.3596225001,12.7450000000009,13.1850000000005,24.9375000000006,0.8276163088590591,48.3344114185624,1200.94971705102,1139.14079950006,13707.9874890386
559.4,38.801464,5.583862,1903.75,1,6.29,81.75,88.700157,341.0,22.0538149999996,17184.5350099999,13.52,13.58,25.5,0.8245926176870239,29.1036197192067,1226.000240968,1223.72366649997,12846.242060993
559.5,38.801464,6.2552105,1903.75,1,6.29,81.75,88.700157,341.0,22.876183,17389.388535,13.52,13.58,25.5,0.9237335020776585,43.1100125494986,1191.48392755427,1266.1810645,12180.8142228908
559.6,38.838634,6.813437,1930.12500000003,1,6.20999999999991,81.75,87.852367499999,341.500000000001,23.329224,17507.31063,14.7300000000014,14.9300005000015,26.4375000000011,1.0201088846050552,49.2307085056096,1177.85822968879,1283.3063955,11560.1978843211
559.7,38.875804,7.5533215,1956.5,1,6.13,81.75,87.004578,342.0,23.8364330000006,17602.6463100001,15.94,16.280001,27.375,1.1463379552629258,40.4153107848378,1198.97687048072,1289.5900995,10470.8978669211
559.8,38.875804,8.7229755,1956.5,1,6.13,81.75,87.004578,342.0,25.3974550000012,17855.2989900002,15.94,16.280001,27.375,1.3238517516404666,28.2256335619939,1219.91104634918,1296.202684,8479.80834666306
559.9,38.875804,9.6078835,1956.5,1,6.13,81.75,87.004578,342.0,28.179718499998,18234.0153849997,15.94,16.280001,27.375,1.4581507653016492,23.3164010232544,1220.22576094044,1299.4512565,5598.1490820523
560.0,38.875804,11.5003825,1956.5,1,6.13,81.75,87.004578,342.0,34.6651015,19231.231875,15.94,16.280001,27.375,1.745367909970671,27.190032398396,1204.95180232524,1294.1563525,2538.67505417774
560.1,38.875804,13.5077075,1956.5,1,6.13,81.75,87.004578,342.0,43.0939655000042,20561.8606400006,15.94,16.280001,27.375,2.0500117459371596,27.2363910082471,1197.38098420163,1308.52055300002,375.760739922413
560.2,38.875804,14.077672,1956.5,1,6.13,81.75,87.004578,342.0,46.765897,21116.67231,15.94,16.280001,27.375,2.136513020840188,25.9392795533162,1190.57285209113,1360.54678300004,0.0
560.3,38.875804,15.0607455,1956.5,1,6.13,81.75,87.004578,342.0,48.6814730000022,21778.5068350008,15.94,16.280001,27.375,2.285710227110723,29.7924647630003,1185.62459928811,1434.49781800005,0.0
560.4,38.875804,15.8236335,1956.5,1,6.13,81.75,87.004578,342.0,52.5339644999978,23181.7536349992,15.94,16.280001,27.375,2.401490744332799,24.6020480995605,1184.97583519013,1528.12926949994,0.0
560.5,38.875804,15.0179585,2019.875,1,8.145,82.125,115.4479755,431.0,55.5164855,24669.04296,17.59,18.29,24.5625,2.3530450571464487,21.8812241809202,1685.00965701732,1634.293901,430.428101163024
560.6,38.8306445,14.2082125,2083.25,1,10.16,82.5,143.891373,520.0,57.1431655000007,26096.1894250008,19.24,20.299999,21.75,2.296020090226453,30.3086107000257,2245.43642429794,1732.81981950005,1311.63235145869
560.7,38.785485,11.629881,2083.25,1,10.16,82.5,143.891373,520.0,53.7207349999955,27550.9123850009,19.24,20.299999,21.75,1.8793666284863708,29.3903841053531,2243.76615264509,1811.91550950004,3669.3132467509
560.8,38.785485,9.275806,2083.25,1,10.16,82.5,143.891373,520.0,49.71723,28324.36593,19.24,20.299999,21.75,1.4989525902039453,27.8706198340747,2240.1456370631,1859.13163850002,3409.17907745994
560.9,38.785485,9.654363,2083.25,1,10.16,82.5,143.891373,520.0,50.7103089999989,28442.9446349999,19.24,20.299999,21.75,1.5601266807023704,26.4618468540962,2235.16165394606,1859.85992250001,1953.77522842627
561.0,38.785485,10.103917,2083.25,1,10.16,82.5,143.891373,520.0,49.3052245,28612.605415,19.24,20.299999,21.75,1.6327737512358147,28.871450986118,2234.94645362475,1813.818464,2987.70605225605
561.1,38.785485,9.6288985,2083.25,1,10.16,82.5,143.891373,520.0,47.3798000000005,28673.14227,19.24,20.299999,21.75,1.5560116659820058,31.073969829366,2240.29312392723,1736.69803849995,3481.01577337104
561.2,38.785485,8.5463345,2083.25,1,10.16,82.5,143.891373,520.0,45.3296249999971,28690.60735,19.24,20.299999,21.75,1.3810713845809561,23.5455725524629,2229.09142122963,1644.23902049994,3701.58540449964
561.3,38.785485,7.855959,2083.25,1,10.16,82.5,143.891373,520.0,42.5851144999998,28633.3534049999,19.24,20.299999,21.75,1.2695080181265108,18.2159119993954,2217.56789472115,1538.82444999994,3763.86871767576
561.4,38.785485,7.996344,2083.25,1,10.16,82.5,143.891373,520.0,42.1517705000002,28523.7042150001,19.24,20.299999,21.75,1.2921939668597828,20.7768992410279,2218.94920301445,1417.89467350007,3732.39017911702
561.5,38.785485,8.0817295,2083.25,1,10.16,82.5,143.891373,520.0,41.030658,28383.720935,19.24,20.299999,21.75,1.305992101101795,24.0644847399947,2226.15361231657,1283.2539515,3658.04293913112
561.6,38.6737415,7.238473,2083.25,1,10.16,82.5,143.891373,520.0,40.973207000001,28163.2407149999,19.24,20.299999,21.75,1.169723456104119,25.3442906203774,2228.45786123326,1151.79552699993,3561.45903831138
561.7,38.561998,6.913969,2083.25,1,10.16,82.5,143.891373,520.0,39.0477819999968,27932.1238649999,19.24,20.299999,21.75,1.1172842274989128,22.5477911289901,2221.05771496706,1039.04870249994,3456.53430053266
561.8,38.561998,6.760994,2083.25,1,10.16,82.5,143.891373,520.0,37.7723730000017,27655.0462749998,19.24,20.299999,21.75,1.0925637587346408,19.8077935438813,2208.99167377658,943.59785599995,3364.06254728757
561.9,38.561998,6.0528215,2083.25,1,10.16,82.5,143.891373,520.0,37.4440825000021,27316.5126200002,19.24,20.299999,21.75,0.9781244309623477,19.3547581744318,2205.66883338498,863.041182500042,3291.03224976923
562.0,38.561998,6.1456855,2083.25,1,10.16,82.5,143.891373,520.0,37.370217,26830.773295,19.24,20.299999,21.75,0.9931310765666971,20.851702709229,2213.93271219389,794.2058505,3233.28663834005
562.1,38.561998,6.483821,2249.50000000019,1,8.2249999999978,82.1249999999996,116.200389999969,462.499999999935,39.126572,26512.725,22.1100000000033,22.7900000000028,25.5000000000043,1.1313887699894747,19.3280433107667,1962.18715754648,734.504490999969,3278.46846331608
